transaction_id,date,customer_id,product_id,category,region,sales_amount,quantity,discount_percent,tax_amount,shipping_cost,total_amount,status,payment_method,customer_segment,delivery_days,rating,is_repeat_customer,promotion_applied,season,year,month
19654,2024-12-02,2036,8793,Clothing,East,2412.07,11,20,,17.84,2140.47,Cancelled,Bank Transfer,Basic,22,5,True,False,Winter,2024,12
19655,2024-03-04,,5890,Clothing,East,2148.72,17,30,171.9,2.73,1678.73,Cancelled,Debit Card,VIP,5,2,False,False,Spring,2024,3
19656,2022-01-14,3251,8816,Clothing,East,3993.91,6,5,319.51,14.98,4128.7,Shipped,Credit Card,Premium,10,1,False,True,Winter,2022,1
19657,2023-04-19,3676,1235,Clothing,Central,2941.82,8,30,235.35,13.28,2307.9,Cancelled,Credit Card,Standard,25,5,True,True,Spring,2023,4
19658,2021-05-27,1341,7567,Beauty,North,,10,0,328.86,18.45,4458.12,Cancelled,Debit Card,Standard,11,3,True,False,Spring,2021,5
19659,2021-08-10,4730,8214,Electronics,South,1627.68,7,30,130.21,9.88,1279.47,Pending,Debit Card,Standard,12,5,False,False,Summer,2021,8
19660,2024-06-23,4178,4190,Furniture,North,1460.65,7,25,116.85,18.25,1230.59,Pending,Credit Card,VIP,,5,False,True,Summer,2024,6
19661,2020-10-24,2184,5997,Garden,West,130.23,8,25,10.42,24.69,132.78,Delivered,Debit Card,Premium,23,1,False,True,Fall,2020,10
19662,2024-06-08,1074,7644,Electronics,West,634.0,16,25,50.72,14.19,540.41,Pending,Credit Card,Premium,,2,True,False,Summer,2024,6
19663,2024-09-28,4046,5185,Garden,South,4770.87,2,25,381.67,31.2,3991.02,Delivered,Bank Transfer,Basic,16,1,True,False,Fall,2024,9
19664,2020-07-23,3577,1533,Electronics,North,,4,15,364.18,10.43,4244.03,Shipped,Credit Card,Basic,21,5,False,True,Summer,2020,7
19665,2021-06-08,1922,8482,Home,North,548.59,1,20,43.89,10.47,493.23,Delivered,Cash,VIP,8,,False,False,Summer,2021,6
19666,2022-03-30,4384,3824,Food,West,2713.76,,5,217.1,34.26,2829.43,Cancelled,Bank Transfer,VIP,18,1,,True,Spring,2022,3
19667,2024-10-25,1518,2085,Furniture,South,839.79,16,25,,3.58,700.6,Cancelled,Cash,Basic,,2,True,False,Fall,2024,10
19668,2020-06-02,,9633,Home,East,2216.85,20,15,177.35,16.45,2078.12,Returned,PayPal,Premium,16,4,False,True,Summer,2020,6
19669,2020-05-27,2496,6756,Electronics,South,2818.67,,25,225.49,,2367.62,Delivered,Cash,VIP,19,3,False,False,Spring,2020,5
19670,2021-02-19,2153,4176,Beauty,South,4626.13,3,20,370.09,44.52,4115.51,Delivered,PayPal,,4,4,True,True,Winter,2021,2
19671,2024-06-05,2260,1191,Garden,North,3726.08,16,0,298.09,15.35,4039.52,Cancelled,PayPal,Standard,1,4,,False,Summer,2024,6
7161,2021-10-05,4367,2360,Beauty,East,2722.14,6,0,217.77,41.17,2981.08,Returned,PayPal,VIP,5,5,False,False,Fall,2021,10
19673,2020-01-05,1806,9933,Toys,West,624.78,9,25,,49.81,568.38,Pending,Bank Transfer,Premium,15,1,True,True,Winter,2020,1
19674,2023-07-25,3168,1203,Furniture,South,4755.91,4,30,,16.82,3726.43,Cancelled,Cash,Basic,25,,True,True,Summer,2023,7
19675,2020-12-18,1713,3963,Furniture,North,1856.36,16,25,148.51,28.95,1569.73,Shipped,PayPal,Standard,26,5,False,True,Winter,2020,12
19676,2022-08-25,192,6699,Electronics,East,1493.24,,5,119.46,33.06,1571.1,Returned,PayPal,Premium,18,5,True,True,Summer,2022,8
19677,2023-07-03,275,4379,,East,4412.51,13,20,353.0,16.66,3899.67,Returned,Debit Card,VIP,1,1,False,False,Summer,2023,7
19678,2024-08-20,3299,5827,Clothing,East,2340.87,20,30,187.27,43.41,1869.29,Cancelled,Bank Transfer,Basic,,3,,False,Summer,2024,8
19679,2021-06-12,3246,1180,Home,Central,4381.75,3,0,350.54,44.09,4776.38,Pending,Credit Card,Standard,4,5,True,True,Summer,2021,6
19680,2021-03-16,2480,2892,Toys,East,4485.39,6,25,358.83,28.06,,Shipped,Bank Transfer,Premium,1,3,False,True,Spring,2021,3
19681,2022-05-03,3620,9530,Clothing,North,1631.82,13,30,130.55,23.03,1295.85,Shipped,Cash,Standard,18,4,True,True,Spring,2022,5
19682,2020-01-31,4270,2695,Beauty,Central,4735.15,11,0,378.81,47.86,5161.82,Delivered,Cash,Standard,6,2,False,True,Winter,2020,1
19683,2024-02-06,4880,5200,Garden,South,2314.55,6,10,185.16,21.1,2289.36,Pending,Credit Card,Premium,23,2,False,True,Winter,2024,2
19684,2024-07-25,439,8229,Home,East,3990.28,20,30,319.22,35.84,3148.26,Delivered,Credit Card,Standard,30,1,True,True,Summer,2024,7
19685,2022-03-23,1709,6818,Beauty,West,1248.43,7,20,99.87,17.22,1115.83,Cancelled,Credit Card,Standard,3,5,True,True,Spring,2022,3
19686,2023-08-30,2297,7850,Sports,North,577.22,2,15,46.18,0.31,537.13,Pending,Bank Transfer,Standard,26,1,False,True,Summer,2023,8
19687,2020-10-19,953,7774,Toys,South,3812.1,6,10,304.97,5.62,3741.48,Cancelled,PayPal,Basic,7,3,False,True,Fall,2020,10
19688,2020-06-30,1558,4587,Beauty,Central,1327.8,2,5,106.22,15.01,1382.64,Returned,Bank Transfer,VIP,8,2,True,True,Summer,2020,6
19689,2021-06-25,562,3248,Beauty,South,1113.83,7,5,89.11,37.68,,Cancelled,Cash,Basic,18,5,True,False,Summer,2021,6
19690,2020-10-23,3378,2166,Furniture,South,3385.54,15,0,270.84,19.84,3676.22,Returned,Debit Card,Standard,22,5,True,True,Fall,2020,10
19691,2020-05-13,4120,4996,Furniture,Central,2558.9,18,30,204.71,31.74,2027.68,Returned,Cash,VIP,6,3,True,True,Spring,2020,5
19692,2022-05-01,609,3098,Clothing,South,4907.6,8,0,392.61,6.66,5306.87,Delivered,Debit Card,Premium,6,5,False,True,Spring,2022,5
19693,2020-02-19,2159,2663,Sports,West,4138.66,13,30,331.09,2.07,3230.22,Cancelled,PayPal,Basic,25,,False,False,Winter,2020,2
19694,2022-11-12,2162,6168,Clothing,North,3510.64,19,10,280.85,17.19,3457.62,Returned,Bank Transfer,Basic,,,False,True,Fall,2022,11
19695,2022-06-24,3375,7850,,South,4287.73,18,30,343.02,36.45,3380.88,Shipped,Debit Card,VIP,25,,False,True,Summer,2022,6
19696,2022-08-11,452,1162,Furniture,North,814.09,4,20,65.13,31.36,,Cancelled,Credit Card,Basic,11,1,True,True,Summer,2022,8
19697,2022-12-30,1902,9666,Food,Central,3891.42,20,0,311.31,22.36,4225.09,Pending,PayPal,Premium,8,,True,False,Winter,2022,12
19698,2021-09-15,1794,7236,Sports,Central,1259.74,10,15,100.78,13.18,1184.74,Returned,Credit Card,Standard,3,1,True,True,Fall,2021,9
19699,,3055,1921,Food,East,3150.46,11,5,252.04,17.14,3262.12,Returned,Cash,VIP,13,1,True,False,Winter,2022,2
19700,2021-07-03,4328,7378,Furniture,West,1448.09,8,25,115.85,42.41,1244.33,Returned,Cash,Premium,26,3,False,False,Summer,2021,7
19701,2021-04-04,2370,2452,Sports,East,3122.12,19,25,249.77,30.03,2621.39,Cancelled,Bank Transfer,VIP,7,,False,True,Spring,2021,4
19702,2023-07-01,,5612,Books,South,4086.04,19,10,326.88,15.83,4020.15,Cancelled,Cash,Basic,25,5,False,False,Summer,2023,7
19703,2024-04-09,4400,2215,Furniture,North,365.18,13,20,29.21,,340.65,Delivered,PayPal,Standard,30,3,True,True,Spring,2024,4
19704,2021-08-14,4276,8534,Electronics,West,532.83,17,20,42.63,4.78,473.67,Pending,Credit Card,Basic,19,3,False,False,Summer,2021,8
19705,2022-01-17,905,8465,Furniture,West,1476.55,1,0,118.12,33.78,1628.45,Returned,Credit Card,Standard,6,,True,True,Winter,2022,1
19706,2024-05-11,163,8831,Beauty,South,4159.71,13,30,332.78,46.88,3291.46,Cancelled,Cash,Standard,29,2,False,True,Spring,2024,5
19707,2020-05-31,1138,4223,Toys,South,1477.3,13,10,118.18,23.24,1470.99,Delivered,Bank Transfer,Standard,2,1,False,False,Spring,2020,5
19708,2022-04-11,3262,7594,Home,Central,1012.37,14,5,80.99,3.4,1046.14,Shipped,Debit Card,Premium,15,4,True,True,Spring,2022,4
19709,2023-12-04,2720,4767,Garden,Central,3406.75,13,20,272.54,14.64,3012.58,Pending,Credit Card,Basic,1,,True,True,,2023,12
19710,2021-01-29,1036,4573,Books,East,4939.45,3,25,395.16,31.68,4131.43,,Bank Transfer,Premium,22,5,True,False,Winter,2021,1
19711,2024-11-20,3601,3131,Furniture,East,2270.51,2,30,181.64,3.92,1774.92,Delivered,Credit Card,Premium,30,3,False,False,Fall,2024,11
19712,2024-04-17,2966,7432,Toys,West,2212.63,9,25,177.01,4.97,1841.45,Returned,Cash,Basic,,4,False,False,Spring,2024,4
19713,,2763,3222,Electronics,Central,3631.98,13,30,290.56,21.52,2854.47,Shipped,Debit Card,Premium,17,5,False,True,Summer,2020,6
19714,2024-07-26,1313,5702,Food,East,3950.08,1,15,316.01,16.45,3690.03,Shipped,Bank Transfer,,16,1,False,True,Summer,2024,7
19715,2024-03-28,4394,4215,Beauty,Central,1968.47,12,30,157.48,42.99,1578.4,Delivered,Debit Card,Basic,16,5,True,True,Spring,2024,3
19716,2023-02-24,3698,1991,Clothing,Central,2215.56,5,,177.24,15.05,2075.52,Cancelled,PayPal,Basic,7,5,True,True,Winter,2023,2
19717,2021-11-23,3043,9096,Books,East,4243.78,12,10,339.5,47.45,4206.35,Cancelled,PayPal,Standard,6,2,False,True,Fall,2021,11
19718,2022-03-19,2590,3837,Sports,South,254.37,10,15,,27.51,264.07,Cancelled,PayPal,Standard,24,1,False,False,Spring,2022,3
19719,2023-11-08,3831,7339,Food,West,3849.88,5,5,307.99,0.51,,Delivered,Cash,Premium,26,4,True,True,Fall,2023,11
19720,2024-07-19,559,4314,Food,West,2937.95,11,15,235.04,48.56,2780.86,Delivered,Debit Card,VIP,17,1,True,True,Summer,2024,7
19721,2024-07-26,4683,8125,Beauty,West,4437.52,13,0,355.0,43.99,4836.51,,Debit Card,VIP,3,3,True,False,Summer,2024,7
19722,2024-03-26,3323,4228,Electronics,North,1462.81,6,5,117.02,41.95,1548.64,Pending,Credit Card,Standard,18,1,True,True,Spring,2024,3
19723,2020-03-06,3914,6216,Beauty,Central,275.72,8,5,22.06,0.61,284.6,Shipped,Cash,Basic,21,3,False,False,Spring,2020,3
19724,2020-10-10,4927,9405,Books,East,2443.06,6,0,195.44,16.92,2655.42,Returned,Cash,VIP,18,,False,False,Fall,2020,10
19725,2021-11-05,2034,2315,Sports,East,1350.39,17,20,108.03,7.59,1195.93,Pending,Debit Card,Premium,6,4,False,False,Fall,2021,11
19726,2021-03-13,4023,8708,Sports,Central,1672.12,19,0,133.77,1.96,1807.85,Pending,Bank Transfer,Premium,12,5,True,False,Spring,2021,3
19727,2022-07-07,4453,4675,Electronics,East,4087.54,8,20,327.0,,3608.76,Returned,Cash,VIP,15,2,False,False,Summer,2022,7
19728,2020-10-30,3413,2374,Garden,Central,,19,0,140.52,29.53,1926.52,Pending,Credit Card,Standard,1,5,False,True,Fall,2020,10
19729,2020-03-23,1384,7803,Clothing,West,2085.68,5,5,166.85,29.99,2178.24,,Debit Card,VIP,12,1,False,True,Spring,2020,3
19730,2024-04-06,1134,1111,Toys,,1523.17,13,15,121.85,32.37,1448.91,Cancelled,Credit Card,Premium,22,2,True,True,Spring,2024,4
19731,2023-10-29,1918,,Home,West,,11,15,151.2,24.88,1782.61,,PayPal,Basic,23,5,True,False,Fall,2023,10
19732,2022-03-08,638,7336,Books,South,4227.35,14,25,338.19,34.91,3543.61,Shipped,Debit Card,Premium,30,,True,False,Spring,2022,3
19733,2022-12-01,166,2618,Clothing,East,4252.79,,5,340.22,23.85,4404.22,Pending,PayPal,Premium,,1,True,False,Winter,2022,12
19734,2020-01-04,4964,5689,Home,West,2996.75,5,15,239.74,30.55,2817.53,Delivered,Bank Transfer,Basic,18,,True,True,Winter,2020,1
19735,2024-10-18,4933,9981,Electronics,South,3459.11,14,30,276.73,29.43,2727.54,Shipped,PayPal,Premium,13,2,False,False,Fall,2024,10
19736,2024-09-03,1402,3942,Furniture,East,1270.03,4,0,101.6,19.31,,Shipped,Credit Card,VIP,22,4,True,False,Fall,2024,9
19737,2024-08-27,4826,4270,Electronics,North,2994.88,11,25,239.59,34.16,2519.91,Returned,Debit Card,Premium,4,5,False,False,Summer,2024,8
19738,2022-10-19,1977,9229,Clothing,South,2759.34,10,5,220.75,11.22,,Pending,Cash,Premium,13,4,False,True,Fall,2022,10
19739,2024-02-24,3505,5638,Beauty,North,3722.83,3,0,297.83,14.22,4034.88,Pending,PayPal,Basic,3,2,True,True,Winter,2024,2
19740,2024-12-14,3687,5754,Garden,South,598.77,19,10,47.9,41.83,628.62,Delivered,Credit Card,Standard,8,3,False,False,Winter,2024,12
19741,2024-09-19,4182,6224,Toys,South,2767.37,6,5,221.39,32.25,2882.64,Returned,Cash,Premium,13,5,False,True,Fall,2024,9
19742,2023-05-28,299,5486,Clothing,North,2260.72,18,25,180.86,23.56,1899.96,Shipped,Credit Card,Basic,4,1,False,True,Spring,2023,5
19743,2020-01-03,3402,2300,Books,North,3745.0,7,10,299.6,26.38,3696.48,Cancelled,PayPal,Standard,3,5,True,True,Winter,2020,1
19744,2022-09-02,,4272,,North,3523.86,18,0,281.91,0.26,3806.03,Delivered,Bank Transfer,Basic,28,5,True,True,Fall,2022,9
19745,2022-10-26,1370,7338,Home,South,3976.84,14,10,318.15,8.71,3906.02,Delivered,Bank Transfer,Standard,8,5,False,False,Fall,2022,10
19746,2021-11-20,394,6235,Food,Central,4753.21,13,20,380.26,14.47,4197.3,Shipped,Bank Transfer,Standard,27,4,False,False,Fall,2021,11
19747,2021-08-24,,3317,Garden,North,2485.08,2,25,,,2093.49,Delivered,Cash,Premium,25,5,True,True,Summer,2021,8
19748,2020-01-16,1857,8738,Sports,Central,1056.83,5,5,84.55,8.38,1096.92,Delivered,Debit Card,Premium,10,1,True,False,Winter,2020,1
19749,2024-04-19,1597,9776,Beauty,East,1045.89,17,25,83.67,30.38,898.47,Returned,Cash,VIP,14,1,True,False,Spring,2024,4
19750,2024-08-04,2928,8433,Furniture,South,4879.36,6,20,390.35,7.78,4301.62,Pending,Credit Card,Premium,1,2,False,True,Summer,2024,8
19751,2021-08-02,,2476,Garden,West,2084.18,13,15,166.73,42.17,1980.45,Delivered,Bank Transfer,Standard,15,2,False,True,Summer,2021,8
19752,2020-08-09,1231,5080,Toys,North,3803.7,18,10,304.3,31.12,3758.75,Pending,PayPal,Standard,28,4,False,False,Summer,2020,8
19753,2021-03-28,1374,1132,Electronics,North,4884.33,15,30,390.75,22.06,3831.84,Pending,Credit Card,Basic,28,3,False,True,Spring,2021,3
6835,2020-04-03,4037,7684,Furniture,South,2450.02,15,30,196.0,49.84,1960.85,Returned,PayPal,Basic,5,1,False,True,Spring,2020,4
19755,2023-04-27,116,6879,Books,West,1308.68,20,20,104.69,29.85,1181.48,Cancelled,PayPal,Premium,1,1,True,False,Spring,2023,4
19756,2020-01-27,3757,5159,Books,West,1428.15,15,5,114.25,40.54,,Pending,Bank Transfer,Basic,21,2,False,True,Winter,2020,
19757,2020-03-02,4534,4329,Garden,Central,241.23,15,20,,10.45,222.73,Delivered,Cash,Standard,28,2,False,,Spring,2020,3
19758,2022-05-12,,3500,Home,North,3250.22,11,20,260.02,16.32,2876.52,Delivered,PayPal,VIP,5,4,False,False,Spring,2022,5
19759,2022-03-24,2791,6026,Furniture,East,2434.11,9,25,,8.46,2028.77,Cancelled,PayPal,Standard,2,2,False,True,Spring,2022,3
19760,2023-01-20,864,9670,Sports,Central,833.5,3,5,,21.59,880.1,Delivered,PayPal,Premium,6,5,False,True,Winter,2023,1
19761,2021-02-08,2820,6507,Home,North,,2,10,322.29,26.48,3974.48,Pending,Debit Card,Basic,4,3,False,False,Winter,2021,2
19762,2023-11-26,288,4387,Food,South,4371.57,19,30,349.73,2.15,3411.98,Pending,Credit Card,Standard,9,,False,False,Fall,2023,11
19763,2023-07-24,1330,,Home,North,2682.62,19,10,214.61,11.09,,Delivered,Debit Card,VIP,1,2,False,True,Summer,2023,7
19764,2020-02-10,4317,9434,Beauty,East,1449.74,8,10,115.98,10.44,1431.19,Delivered,Debit Card,VIP,8,5,True,False,Winter,2020,2
19765,2024-08-16,4050,6601,Garden,Central,1709.57,3,30,136.77,26.37,1359.84,Cancelled,Credit Card,Standard,15,1,True,False,Summer,2024,8
19766,2020-05-09,,9549,Electronics,South,700.99,3,5,56.08,,738.79,Pending,Credit Card,Basic,7,5,True,False,Spring,2020,5
19767,2023-05-18,999,3172,Electronics,West,654.74,17,15,52.38,45.71,654.62,Pending,Cash,VIP,,2,True,True,Spring,2023,5
19768,2024-11-29,4083,4876,Toys,East,2629.23,9,0,210.34,45.34,2884.91,Delivered,Bank Transfer,Standard,2,3,False,True,Fall,2024,11
19769,2023-03-01,4804,8904,Garden,North,4545.16,9,,363.61,46.36,3591.58,Shipped,Debit Card,Premium,,,False,False,Spring,2023,3
19770,2021-02-05,1846,2334,Garden,South,3840.1,11,25,307.21,6.48,3193.76,Delivered,Cash,Premium,3,2,False,False,Winter,2021,2
19771,2022-02-18,130,5305,Home,West,2368.55,7,0,189.48,48.29,,Returned,Credit Card,Basic,29,1,False,True,Winter,2022,2
19772,2020-11-29,3550,6928,Food,East,1893.7,20,15,151.5,31.3,1792.44,Shipped,Debit Card,,14,2,False,False,Fall,2020,11
19773,2023-09-25,2294,9254,Beauty,North,2132.83,10,10,170.63,17.63,2107.81,Returned,Credit Card,Standard,4,4,False,True,Fall,2023,9
19774,2022-06-08,61,6321,Sports,South,1557.96,10,0,124.64,37.61,1720.21,Cancelled,PayPal,Premium,24,2,True,False,Summer,2022,6
19775,,3982,8450,Garden,East,4069.22,9,30,325.54,1.95,3175.94,Returned,Bank Transfer,Standard,23,5,True,False,Winter,2022,12
19776,2022-07-11,1698,5712,Home,South,,11,15,312.92,1.62,3639.32,Delivered,Cash,VIP,5,1,True,True,Summer,2022,7
19777,2024-11-21,4101,5655,Electronics,South,1653.53,3,0,132.28,,1806.36,Shipped,Credit Card,Basic,24,1,False,False,Fall,2024,11
19778,2020-05-03,1448,5265,Food,South,4298.45,8,30,343.88,3.98,3356.78,Delivered,Cash,Premium,4,2,False,False,Spring,2020,5
19779,2023-08-20,2222,1275,Garden,East,94.25,9,5,7.54,33.34,130.42,Delivered,Credit Card,Premium,1,2,True,False,Summer,2023,8
19780,2022-01-07,1057,2370,Garden,West,116.69,4,5,9.34,20.53,140.73,Pending,Credit Card,Standard,16,1,False,False,Winter,2022,1
9177,2023-06-20,2567,7241,Food,North,2087.27,14,5,166.98,12.27,2162.16,Delivered,Credit Card,Premium,7,,False,False,Summer,2023,6
19782,2020-02-22,2182,8899,Furniture,South,2668.29,8,10,213.46,44.63,2659.55,Shipped,PayPal,Basic,13,,False,,Winter,2020,2
19783,2023-10-07,2815,7771,,South,,12,15,214.19,4.9,2494.87,Returned,PayPal,Premium,13,3,False,True,Fall,2023,10
19784,2022-11-10,679,3952,Electronics,North,3137.43,8,25,250.99,9.02,2613.08,Delivered,PayPal,Premium,11,,False,True,Fall,2022,11
19785,2024-05-14,2821,9542,Garden,East,1287.44,10,0,103.0,40.65,1431.09,Pending,Cash,VIP,11,2,False,True,Spring,2024,5
19786,2024-10-18,449,4247,Electronics,Central,3010.42,20,25,240.83,2.68,2501.32,Shipped,PayPal,Basic,11,1,False,False,Fall,2024,10
19787,2023-11-30,972,2508,Garden,Central,541.19,11,0,43.3,30.17,614.66,Shipped,Cash,Basic,2,3,True,True,Fall,2023,11
19788,2020-01-20,1933,7778,Sports,Central,100.46,16,15,8.04,26.8,120.23,Shipped,PayPal,Premium,2,1,False,True,Winter,2020,1
19789,2021-07-08,3950,3353,Clothing,West,3740.02,1,25,299.2,21.53,3125.74,Returned,Bank Transfer,Basic,11,1,True,False,Summer,2021,7
19790,2024-03-09,4820,,Books,West,4500.33,18,25,360.03,0.66,3735.94,Delivered,Bank Transfer,VIP,2,1,False,True,Spring,2024,3
19791,2024-08-29,1460,4943,Garden,South,1642.68,17,20,131.41,34.79,1480.34,Delivered,Bank Transfer,Basic,,5,True,True,Summer,2024,8
19792,2022-05-31,3696,4693,Sports,South,3809.16,4,20,304.73,5.75,3357.81,Shipped,PayPal,Basic,6,5,False,True,Spring,2022,5
19793,2023-12-06,1086,5258,Garden,South,941.21,5,5,75.3,26.43,995.88,Pending,Credit Card,Basic,22,4,True,True,Winter,2023,12
19794,2020-03-06,2494,8849,Furniture,South,2564.75,6,25,205.18,14.59,,Returned,Credit Card,Standard,20,2,True,True,Spring,2020,3
19795,2021-02-24,4941,8797,Food,West,2821.76,10,20,225.74,39.44,2522.59,Pending,Cash,Basic,14,1,False,True,Winter,2021,2
19796,2021-12-02,1174,6408,Home,West,673.2,2,5,53.86,9.27,702.67,Shipped,Debit Card,Basic,28,3,True,True,Winter,,12
19797,2023-04-13,2645,9156,Furniture,West,4047.92,7,10,,38.05,4005.01,Cancelled,Bank Transfer,VIP,13,5,True,False,Spring,2023,4
19798,2024-11-28,4081,9531,Clothing,South,2980.95,6,15,,25.8,2798.09,Pending,Bank Transfer,Premium,1,,True,True,Fall,2024,11
19799,2022-01-29,2665,5501,Furniture,South,4546.86,1,20,363.75,43.97,4045.21,Returned,Credit Card,VIP,3,2,True,True,Winter,2022,1
19800,2023-02-28,4167,7624,Food,South,1804.68,6,10,144.37,,1779.95,Delivered,Cash,Standard,14,,True,False,Winter,2023,2
19801,2022-12-23,3877,2945,Sports,Central,2364.0,10,0,189.12,20.76,2573.88,Cancelled,Cash,Basic,16,2,True,True,Winter,2022,12
19802,2021-02-27,2373,5227,Garden,Central,4501.7,9,5,360.14,33.83,4670.59,Pending,Bank Transfer,VIP,20,3,False,False,Winter,2021,2
19803,2023-08-20,4809,7752,Furniture,,4218.21,8,25,337.46,49.62,3550.74,Cancelled,Cash,Premium,11,5,False,True,Summer,2023,8
19804,2022-12-27,631,9014,Food,Central,3835.45,3,20,306.84,23.13,3398.33,Shipped,PayPal,VIP,7,4,False,True,Winter,2022,12
19805,2022-05-15,4058,4657,Sports,Central,2237.86,20,25,179.03,31.7,1889.12,Returned,Debit Card,VIP,22,5,False,True,Spring,2022,5
19806,2020-08-21,2079,1774,Books,South,4023.1,10,5,321.85,30.92,4174.72,Cancelled,Credit Card,VIP,5,1,False,False,Summer,2020,8
19807,2024-02-01,3622,3918,Furniture,East,3029.28,13,15,242.34,48.29,2865.52,Cancelled,Debit Card,VIP,22,3,False,True,Winter,2024,2
19808,2022-10-24,3108,8445,Home,West,348.66,19,25,27.89,27.18,316.56,Cancelled,Debit Card,Standard,5,1,True,False,Fall,2022,10
19809,2021-03-21,480,3637,Home,South,2740.02,3,0,219.2,46.23,3005.45,Pending,Cash,Standard,1,3,False,True,Spring,2021,3
19810,2022-12-15,1707,5858,Furniture,North,4896.08,1,0,391.69,42.38,5330.15,Pending,Cash,Standard,28,5,False,True,Winter,2022,12
19811,2023-12-08,278,3879,Food,North,3531.64,6,30,282.53,38.96,2793.64,Delivered,Credit Card,Basic,13,4,True,True,Winter,2023,12
19812,2020-12-16,3557,8338,Toys,North,3565.24,10,,285.22,11.38,2792.27,Returned,PayPal,Basic,28,3,False,True,Winter,2020,12
19813,2021-07-12,3153,9631,Furniture,East,3348.44,4,25,267.88,16.93,2796.14,Cancelled,PayPal,Premium,10,1,False,True,Summer,2021,7
19814,2020-08-12,3054,8509,Electronics,West,1153.83,5,25,92.31,36.25,993.93,Cancelled,Cash,Premium,10,5,True,False,Summer,2020,8
19815,2021-11-10,1169,2877,Beauty,South,2180.25,4,10,174.42,44.74,2181.38,Cancelled,PayPal,Basic,12,2,True,True,Fall,2021,11
19816,2023-06-26,4232,4079,Furniture,South,789.73,4,20,63.18,30.61,725.57,Delivered,Credit Card,Standard,8,4,True,False,Summer,2023,6
19817,2020-12-22,3836,5122,Beauty,North,4002.63,15,15,320.21,4.89,3727.34,Returned,Credit Card,Basic,23,1,False,False,Winter,2020,12
19818,2024-01-29,3873,4335,Sports,North,678.7,20,5,54.3,43.83,742.9,Delivered,Debit Card,Standard,20,4,False,True,Winter,2024,1
19819,2023-06-23,4363,4710,Food,North,2627.58,16,20,210.21,7.29,2319.56,Cancelled,PayPal,VIP,28,,True,True,Summer,2023,6
19820,2023-07-11,685,6147,Clothing,East,3191.61,12,0,255.33,23.25,3470.19,Returned,Bank Transfer,Standard,30,3,True,True,Summer,2023,7
19821,2021-09-27,686,2498,Clothing,West,3154.73,2,5,252.38,35.11,3284.48,Delivered,Cash,VIP,8,1,,False,Fall,2021,9
